,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,Cg_VIPERIN_F/R,Unkn-01,D2PC,,28.5612692896842,28.4631576401154,0.085258605157118,NaN,NaN,NaN,NaN,60,
,A02,SYBR,Cg_VIPERIN_F/R,Unkn-01,D2PC,,28.4070585265036,28.4631576401154,0.085258605157118,NaN,NaN,NaN,NaN,60,
,A03,SYBR,Cg_VIPERIN_F/R,Unkn-01,D2PC,,28.4211451041584,28.4631576401154,0.085258605157118,NaN,NaN,NaN,NaN,60,
,A04,SYBR,Cg_VIPERIN_F/R,Unkn-02,D3PC,,28.3628308295309,28.2727533297206,0.0781374159246581,NaN,NaN,NaN,NaN,60,
,A05,SYBR,Cg_VIPERIN_F/R,Unkn-02,D3PC,,28.2321854620922,28.2727533297206,0.0781374159246581,NaN,NaN,NaN,NaN,60,
,A06,SYBR,Cg_VIPERIN_F/R,Unkn-02,D3PC,,28.2232436975388,28.2727533297206,0.0781374159246581,NaN,NaN,NaN,NaN,60,
,A07,SYBR,Cg_VIPERIN_F/R,Unkn-03,D4PC,,27.5096585952821,27.5451878161416,0.0309574544522946,NaN,NaN,NaN,NaN,60,
,A08,SYBR,Cg_VIPERIN_F/R,Unkn-03,D4PC,,27.5595436386629,27.5451878161416,0.0309574544522946,NaN,NaN,NaN,NaN,60,
,A09,SYBR,Cg_VIPERIN_F/R,Unkn-03,D4PC,,27.5663612144797,27.5451878161416,0.0309574544522946,NaN,NaN,NaN,NaN,60,
,A10,SYBR,Cg_VIPERIN_F/R,Unkn-04,D5PC,,27.2262397548317,27.1421794498793,0.0733317344068251,NaN,NaN,NaN,NaN,60,
,A11,SYBR,Cg_VIPERIN_F/R,Unkn-04,D5PC,,27.0913208139773,27.1421794498793,0.0733317344068251,NaN,NaN,NaN,NaN,60,
,A12,SYBR,Cg_VIPERIN_F/R,Unkn-04,D5PC,,27.108977780829,27.1421794498793,0.0733317344068251,NaN,NaN,NaN,NaN,60,
,B01,SYBR,Cg_VIPERIN_F/R,Unkn-05,D1PM,,28.3039790135054,28.2711458346834,0.0289175803965121,NaN,NaN,NaN,NaN,60,
,B02,SYBR,Cg_VIPERIN_F/R,Unkn-05,D1PM,,28.2494649093863,28.2711458346834,0.0289175803965121,NaN,NaN,NaN,NaN,60,
,B03,SYBR,Cg_VIPERIN_F/R,Unkn-05,D1PM,,28.2599935811585,28.2711458346834,0.0289175803965121,NaN,NaN,NaN,NaN,60,
,B04,SYBR,Cg_VIPERIN_F/R,Unkn-06,D2PM,,28.844570706748,28.7276975373171,0.105120960365654,NaN,NaN,NaN,NaN,60,
,B05,SYBR,Cg_VIPERIN_F/R,Unkn-06,D2PM,,28.6408723455809,28.7276975373171,0.105120960365654,NaN,NaN,NaN,NaN,60,
,B06,SYBR,Cg_VIPERIN_F/R,Unkn-06,D2PM,,28.6976495596224,28.7276975373171,0.105120960365654,NaN,NaN,NaN,NaN,60,
,B07,SYBR,Cg_VIPERIN_F/R,Unkn-07,D3PM,,27.3850259790627,27.4184878688744,0.0665005821268428,NaN,NaN,NaN,NaN,60,
,B08,SYBR,Cg_VIPERIN_F/R,Unkn-07,D3PM,,27.3753643747563,27.4184878688744,0.0665005821268428,NaN,NaN,NaN,NaN,60,
,B09,SYBR,Cg_VIPERIN_F/R,Unkn-07,D3PM,,27.4950732528043,27.4184878688744,0.0665005821268428,NaN,NaN,NaN,NaN,60,
,B10,SYBR,Cg_VIPERIN_F/R,Unkn-08,D4PM,,28.8432952893764,28.8696579510405,0.0372824336656664,NaN,NaN,NaN,NaN,60,
,B11,SYBR,Cg_VIPERIN_F/R,Unkn-08,D4PM,,28.8960206127046,28.8696579510405,0.0372824336656664,NaN,NaN,NaN,NaN,60,
,C01,SYBR,Cg_VIPERIN_F/R,Unkn-09,D4PM,,28.9122997319756,28.6485724808878,0.372966655255634,NaN,NaN,NaN,NaN,60,
,C02,SYBR,Cg_VIPERIN_F/R,Unkn-09,D4PM,,28.3848452298001,28.6485724808878,0.372966655255634,NaN,NaN,NaN,NaN,60,
,C04,SYBR,Cg_VIPERIN_F/R,Unkn-10,A1PT,,28.1205848607383,28.0792297561609,0.0898083540180645,NaN,NaN,NaN,NaN,60,
,C05,SYBR,Cg_VIPERIN_F/R,Unkn-10,A1PT,,27.9761941019909,28.0792297561609,0.0898083540180645,NaN,NaN,NaN,NaN,60,
,C06,SYBR,Cg_VIPERIN_F/R,Unkn-10,A1PT,,28.1409103057533,28.0792297561609,0.0898083540180645,NaN,NaN,NaN,NaN,60,
,C07,SYBR,Cg_VIPERIN_F/R,Unkn-11,A2PT,,28.7530347566594,28.6786547697775,0.0696472530873189,NaN,NaN,NaN,NaN,60,
,C08,SYBR,Cg_VIPERIN_F/R,Unkn-11,A2PT,,28.6149798178469,28.6786547697775,0.0696472530873189,NaN,NaN,NaN,NaN,60,
,C09,SYBR,Cg_VIPERIN_F/R,Unkn-11,A2PT,,28.6679497348261,28.6786547697775,0.0696472530873189,NaN,NaN,NaN,NaN,60,
,C10,SYBR,Cg_VIPERIN_F/R,Unkn-12,A3PT,,28.0110229244461,28.1008255577046,0.0934346517759333,NaN,NaN,NaN,NaN,60,
,C11,SYBR,Cg_VIPERIN_F/R,Unkn-12,A3PT,,28.0939422294341,28.1008255577046,0.0934346517759333,NaN,NaN,NaN,NaN,60,
,C12,SYBR,Cg_VIPERIN_F/R,Unkn-12,A3PT,,28.1975115192334,28.1008255577046,0.0934346517759333,NaN,NaN,NaN,NaN,60,
,D01,SYBR,Cg_VIPERIN_F/R,Unkn-13,A4PT,,27.2489163478974,27.12774560745,0.118901281925855,NaN,NaN,NaN,NaN,60,
,D02,SYBR,Cg_VIPERIN_F/R,Unkn-13,A4PT,,27.1230686765552,27.12774560745,0.118901281925855,NaN,NaN,NaN,NaN,60,
,D03,SYBR,Cg_VIPERIN_F/R,Unkn-13,A4PT,,27.0112517978975,27.12774560745,0.118901281925855,NaN,NaN,NaN,NaN,60,
,D04,SYBR,Cg_VIPERIN_F/R,Unkn-14,A5PT,,27.6327339531321,27.6056711337666,0.0284356251773356,NaN,NaN,NaN,NaN,60,
,D05,SYBR,Cg_VIPERIN_F/R,Unkn-14,A5PT,,27.5760373132327,27.6056711337666,0.0284356251773356,NaN,NaN,NaN,NaN,60,
,D06,SYBR,Cg_VIPERIN_F/R,Unkn-14,A5PT,,27.6082421349351,27.6056711337666,0.0284356251773356,NaN,NaN,NaN,NaN,60,
,D07,SYBR,Cg_VIPERIN_F/R,Unkn-15,B1PT,,28.3070818091831,28.3320066245864,0.0471307169486348,NaN,NaN,NaN,NaN,60,
,D08,SYBR,Cg_VIPERIN_F/R,Unkn-15,B1PT,,28.3025719003704,28.3320066245864,0.0471307169486348,NaN,NaN,NaN,NaN,60,
,D09,SYBR,Cg_VIPERIN_F/R,Unkn-15,B1PT,,28.3863661642057,28.3320066245864,0.0471307169486348,NaN,NaN,NaN,NaN,60,
,D10,SYBR,Cg_VIPERIN_F/R,Unkn-16,B2PT,,28.4406471882111,28.4386019843246,0.0166237679337939,NaN,NaN,NaN,NaN,60,
,D11,SYBR,Cg_VIPERIN_F/R,Unkn-16,B2PT,,28.4210502409604,28.4386019843246,0.0166237679337939,NaN,NaN,NaN,NaN,60,
,D12,SYBR,Cg_VIPERIN_F/R,Unkn-16,B2PT,,28.4541085238023,28.4386019843246,0.0166237679337939,NaN,NaN,NaN,NaN,60,
,E01,SYBR,Cg_VIPERIN_F/R,Unkn-17,B3PT,,27.6471710352008,27.5148053109138,0.114715608072817,NaN,NaN,NaN,NaN,60,
,E02,SYBR,Cg_VIPERIN_F/R,Unkn-17,B3PT,,27.4442455764856,27.5148053109138,0.114715608072817,NaN,NaN,NaN,NaN,60,
,E03,SYBR,Cg_VIPERIN_F/R,Unkn-17,B3PT,,27.4529993210549,27.5148053109138,0.114715608072817,NaN,NaN,NaN,NaN,60,
,E04,SYBR,Cg_VIPERIN_F/R,Unkn-18,B4PT,,28.1484516716079,28.1807675794823,0.0306633034308029,NaN,NaN,NaN,NaN,60,
,E05,SYBR,Cg_VIPERIN_F/R,Unkn-18,B4PT,,28.2094554875686,28.1807675794823,0.0306633034308029,NaN,NaN,NaN,NaN,60,
,E06,SYBR,Cg_VIPERIN_F/R,Unkn-18,B4PT,,28.1843955792704,28.1807675794823,0.0306633034308029,NaN,NaN,NaN,NaN,60,
,E07,SYBR,Cg_VIPERIN_F/R,Unkn-19,B5PT,,29.6034762647381,29.5617117101745,0.131035013194049,NaN,NaN,NaN,NaN,60,
,E08,SYBR,Cg_VIPERIN_F/R,Unkn-19,B5PT,,29.6667737307761,29.5617117101745,0.131035013194049,NaN,NaN,NaN,NaN,60,
,E09,SYBR,Cg_VIPERIN_F/R,Unkn-19,B5PT,,29.4148851350093,29.5617117101745,0.131035013194049,NaN,NaN,NaN,NaN,60,
,E10,SYBR,Cg_VIPERIN_F/R,Unkn-20,C1PT,,28.1950105317938,28.2281552996415,0.0468737802119604,NaN,NaN,NaN,NaN,60,
,E11,SYBR,Cg_VIPERIN_F/R,Unkn-20,C1PT,,28.2613000674892,28.2281552996415,0.0468737802119604,NaN,NaN,NaN,NaN,60,
,F01,SYBR,Cg_VIPERIN_F/R,Unkn-21,C2PT,,32.0710191247179,32.0710191247179,0,NaN,NaN,NaN,0,60,
,F04,SYBR,Cg_VIPERIN_F/R,Unkn-22,C3PT,,28.2235482259154,28.1172051066934,0.0967414959690315,NaN,NaN,NaN,NaN,60,
,F05,SYBR,Cg_VIPERIN_F/R,Unkn-22,C3PT,,28.0344147559538,28.1172051066934,0.0967414959690315,NaN,NaN,NaN,NaN,60,
,F06,SYBR,Cg_VIPERIN_F/R,Unkn-22,C3PT,,28.0936523382109,28.1172051066934,0.0967414959690315,NaN,NaN,NaN,NaN,60,
,F07,SYBR,Cg_VIPERIN_F/R,Unkn-23,C4PT,,27.1192357155213,27.1620719951849,0.0519751630273288,NaN,NaN,NaN,NaN,60,
,F08,SYBR,Cg_VIPERIN_F/R,Unkn-23,C4PT,,27.2198935336239,27.1620719951849,0.0519751630273288,NaN,NaN,NaN,NaN,60,
,F09,SYBR,Cg_VIPERIN_F/R,Unkn-23,C4PT,,27.1470867364097,27.1620719951849,0.0519751630273288,NaN,NaN,NaN,NaN,60,
,F10,SYBR,Cg_VIPERIN_F/R,Unkn-24,C5PT,,28.5316484003709,28.5893375671346,0.0860207113998901,NaN,NaN,NaN,NaN,60,
,F11,SYBR,Cg_VIPERIN_F/R,Unkn-24,C5PT,,28.6882073803863,28.5893375671346,0.0860207113998901,NaN,NaN,NaN,NaN,60,
,F12,SYBR,Cg_VIPERIN_F/R,Unkn-24,C5PT,,28.5481569206465,28.5893375671346,0.0860207113998901,NaN,NaN,NaN,NaN,60,
,G01,SYBR,Cg_VIPERIN_F/R,Unkn-25,D1PT,,29.4552552094106,29.3280681110097,0.15933252915061,NaN,NaN,NaN,NaN,60,
,G02,SYBR,Cg_VIPERIN_F/R,Unkn-25,D1PT,,29.3796024747835,29.3280681110097,0.15933252915061,NaN,NaN,NaN,NaN,60,
,G03,SYBR,Cg_VIPERIN_F/R,Unkn-25,D1PT,,29.149346648835,29.3280681110097,0.15933252915061,NaN,NaN,NaN,NaN,60,
,G04,SYBR,Cg_VIPERIN_F/R,Unkn-26,D2PT,,28.4373695101775,28.3590376017509,0.0701060450059477,NaN,NaN,NaN,NaN,60,
,G05,SYBR,Cg_VIPERIN_F/R,Unkn-26,D2PT,,28.3021814910075,28.3590376017509,0.0701060450059477,NaN,NaN,NaN,NaN,60,
,G06,SYBR,Cg_VIPERIN_F/R,Unkn-26,D2PT,,28.3375618040678,28.3590376017509,0.0701060450059477,NaN,NaN,NaN,NaN,60,
,G07,SYBR,Cg_VIPERIN_F/R,Unkn-27,D3PT,,28.6182467562748,28.5541622919022,0.0557142861515998,NaN,NaN,NaN,NaN,60,
,G08,SYBR,Cg_VIPERIN_F/R,Unkn-27,D3PT,,28.5172243727426,28.5541622919022,0.0557142861515998,NaN,NaN,NaN,NaN,60,
,G09,SYBR,Cg_VIPERIN_F/R,Unkn-27,D3PT,,28.5270157466893,28.5541622919022,0.0557142861515998,NaN,NaN,NaN,NaN,60,
,G10,SYBR,Cg_VIPERIN_F/R,Unkn-28,D4PT,,27.7632637528486,27.8835701983594,0.170139006882352,NaN,NaN,NaN,NaN,60,
