,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,GAPHD,Unkn-01,A1PC,,27.1314836430262,27.1128438901811,0.0256287153512861,NaN,NaN,NaN,NaN,60,
,A02,SYBR,GAPHD,Unkn-01,A1PC,,27.1234300621098,27.1128438901811,0.0256287153512861,NaN,NaN,NaN,NaN,60,
,A03,SYBR,GAPHD,Unkn-01,A1PC,,27.0836179654073,27.1128438901811,0.0256287153512861,NaN,NaN,NaN,NaN,60,
,A04,SYBR,GAPHD,Unkn-02,A2PC,,27.82048439216,27.8689165238347,0.0613557143478116,NaN,NaN,NaN,NaN,60,
,A05,SYBR,GAPHD,Unkn-02,A2PC,,27.9379128325166,27.8689165238347,0.0613557143478116,NaN,NaN,NaN,NaN,60,
,A06,SYBR,GAPHD,Unkn-02,A2PC,,27.8483523468276,27.8689165238347,0.0613557143478116,NaN,NaN,NaN,NaN,60,
,A07,SYBR,GAPHD,Unkn-03,A3PC,,26.3948127912917,26.348530423628,0.104590922988306,NaN,NaN,NaN,NaN,60,
,A08,SYBR,GAPHD,Unkn-03,A3PC,,26.4219952334204,26.348530423628,0.104590922988306,NaN,NaN,NaN,NaN,60,
,A09,SYBR,GAPHD,Unkn-03,A3PC,,26.228783246172,26.348530423628,0.104590922988306,NaN,NaN,NaN,NaN,60,
,A10,SYBR,GAPHD,Unkn-04,A4PC,,27.7755942301929,27.7690456508371,0.0105945510393883,NaN,NaN,NaN,NaN,60,
,A11,SYBR,GAPHD,Unkn-04,A4PC,,27.7747201930964,27.7690456508371,0.0105945510393883,NaN,NaN,NaN,NaN,60,
,A12,SYBR,GAPHD,Unkn-04,A4PC,,27.7568225292219,27.7690456508371,0.0105945510393883,NaN,NaN,NaN,NaN,60,
,B01,SYBR,GAPHD,Unkn-05,A5PC,,27.3570807483911,27.1978854199499,0.145851460609316,NaN,NaN,NaN,NaN,60,
,B02,SYBR,GAPHD,Unkn-05,A5PC,,27.1658827566614,27.1978854199499,0.145851460609316,NaN,NaN,NaN,NaN,60,
,B03,SYBR,GAPHD,Unkn-05,A5PC,,27.0706927547971,27.1978854199499,0.145851460609316,NaN,NaN,NaN,NaN,60,
,B04,SYBR,GAPHD,Unkn-06,B1PC,,29.4321821151293,28.5819559243792,1.20828823827293,NaN,NaN,NaN,NaN,60,
,B05,SYBR,GAPHD,Unkn-06,B1PC,,29.1148600705873,28.5819559243792,1.20828823827293,NaN,NaN,NaN,NaN,60,
,B06,SYBR,GAPHD,Unkn-06,B1PC,,27.198825587421,28.5819559243792,1.20828823827293,NaN,NaN,NaN,NaN,60,
,B07,SYBR,GAPHD,Unkn-07,B2PC,,27.2592120157713,27.120693966653,0.19589410369659,NaN,NaN,NaN,NaN,60,
,B08,SYBR,GAPHD,Unkn-07,B2PC,,26.9821759175346,27.120693966653,0.19589410369659,NaN,NaN,NaN,NaN,60,
,B09,SYBR,GAPHD,Unkn-07,B2PC,,NaN,0,0,NaN,NaN,0,0,60,
,B10,SYBR,GAPHD,Unkn-08,B3PC,,28.2940443598157,28.2980594613482,0.143604079268166,NaN,NaN,NaN,NaN,60,
,B11,SYBR,GAPHD,Unkn-08,B3PC,,28.1565050366397,28.2980594613482,0.143604079268166,NaN,NaN,NaN,NaN,60,
,B12,SYBR,GAPHD,Unkn-08,B3PC,,28.4436289875893,28.2980594613482,0.143604079268166,NaN,NaN,NaN,NaN,60,
,C01,SYBR,GAPHD,Unkn-09,B4PC,,27.6871712414722,27.4776136616129,0.191189291169985,NaN,NaN,NaN,NaN,60,
,C02,SYBR,GAPHD,Unkn-09,B4PC,,27.4329810319991,27.4776136616129,0.191189291169985,NaN,NaN,NaN,NaN,60,
,C03,SYBR,GAPHD,Unkn-09,B4PC,,27.3126887113675,27.4776136616129,0.191189291169985,NaN,NaN,NaN,NaN,60,
,C04,SYBR,GAPHD,Unkn-10,B5PC,,27.6988457717013,28.0967123834174,0.789294809523553,NaN,NaN,NaN,NaN,60,
,C05,SYBR,GAPHD,Unkn-10,B5PC,,27.5855309691055,28.0967123834174,0.789294809523553,NaN,NaN,NaN,NaN,60,
,C06,SYBR,GAPHD,Unkn-10,B5PC,,29.0057604094454,28.0967123834174,0.789294809523553,NaN,NaN,NaN,NaN,60,
,C07,SYBR,GAPHD,Unkn-11,A1PM,,28.1864538719384,28.1286977486797,0.0906443958267073,NaN,NaN,NaN,NaN,60,
,C08,SYBR,GAPHD,Unkn-11,A1PM,,28.1754145226172,28.1286977486797,0.0906443958267073,NaN,NaN,NaN,NaN,60,
,C09,SYBR,GAPHD,Unkn-11,A1PM,,28.0242248514834,28.1286977486797,0.0906443958267073,NaN,NaN,NaN,NaN,60,
,C10,SYBR,GAPHD,Unkn-12,A2PM,,26.8312022773491,26.8948707039371,0.0998883785902116,NaN,NaN,NaN,NaN,60,
,C11,SYBR,GAPHD,Unkn-12,A2PM,,26.8434136405615,26.8948707039371,0.0998883785902116,NaN,NaN,NaN,NaN,60,
,C12,SYBR,GAPHD,Unkn-12,A2PM,,27.0099961939006,26.8948707039371,0.0998883785902116,NaN,NaN,NaN,NaN,60,
,D01,SYBR,GAPHD,Unkn-13,A3PM,,26.8142335052606,26.7685608981878,0.0679641577333638,NaN,NaN,NaN,NaN,60,
,D02,SYBR,GAPHD,Unkn-13,A3PM,,26.8009933603224,26.7685608981878,0.0679641577333638,NaN,NaN,NaN,NaN,60,
,D03,SYBR,GAPHD,Unkn-13,A3PM,,26.6904558289805,26.7685608981878,0.0679641577333638,NaN,NaN,NaN,NaN,60,
,D04,SYBR,GAPHD,Unkn-14,A4PM,,26.8394289554442,26.772866649309,0.0813961788533282,NaN,NaN,NaN,NaN,60,
,D05,SYBR,GAPHD,Unkn-14,A4PM,,26.6821187016257,26.772866649309,0.0813961788533282,NaN,NaN,NaN,NaN,60,
,D06,SYBR,GAPHD,Unkn-14,A4PM,,26.7970522908569,26.772866649309,0.0813961788533282,NaN,NaN,NaN,NaN,60,
,D07,SYBR,GAPHD,Unkn-15,A5PM,,27.8315003128337,27.9542107411854,0.106473669679262,NaN,NaN,NaN,NaN,60,
,D08,SYBR,GAPHD,Unkn-15,A5PM,,28.0221428402826,27.9542107411854,0.106473669679262,NaN,NaN,NaN,NaN,60,
,D09,SYBR,GAPHD,Unkn-15,A5PM,,28.00898907044,27.9542107411854,0.106473669679262,NaN,NaN,NaN,NaN,60,
,D10,SYBR,GAPHD,Unkn-16,B1PM,,28.0245784556615,28.1069550442572,0.0794861354482775,NaN,NaN,NaN,NaN,60,
,D11,SYBR,GAPHD,Unkn-16,B1PM,,28.1130916771534,28.1069550442572,0.0794861354482775,NaN,NaN,NaN,NaN,60,
,D12,SYBR,GAPHD,Unkn-16,B1PM,,28.1831949999566,28.1069550442572,0.0794861354482775,NaN,NaN,NaN,NaN,60,
,E01,SYBR,GAPHD,Unkn-20,B2PM,,26.6307173894191,27.1788188073637,0.41655212642654,NaN,NaN,NaN,NaN,60,
,E02,SYBR,GAPHD,Unkn-20,B2PM,,27.3399623153045,27.1788188073637,0.41655212642654,NaN,NaN,NaN,NaN,60,
,E03,SYBR,GAPHD,Unkn-20,B2PM,,27.1280679366585,27.1788188073637,0.41655212642654,NaN,NaN,NaN,NaN,60,
,E04,SYBR,GAPHD,Unkn-17,B3PM,,27.1653422250776,27.2723700905516,0.109393218323106,NaN,NaN,NaN,NaN,60,
,E05,SYBR,GAPHD,Unkn-17,B3PM,,27.383984395268,27.2723700905516,0.109393218323106,NaN,NaN,NaN,NaN,60,
,E06,SYBR,GAPHD,Unkn-17,B3PM,,27.2677836513092,27.2723700905516,0.109393218323106,NaN,NaN,NaN,NaN,60,
,E07,SYBR,GAPHD,Unkn-18,B4PM,,26.7958466891126,28.1825931249692,1.20354589232564,NaN,NaN,NaN,NaN,60,
,E08,SYBR,GAPHD,Unkn-18,B4PM,,28.7970774532294,28.1825931249692,1.20354589232564,NaN,NaN,NaN,NaN,60,
,E09,SYBR,GAPHD,Unkn-18,B4PM,,28.9548552325657,28.1825931249692,1.20354589232564,NaN,NaN,NaN,NaN,60,
,E10,SYBR,GAPHD,Unkn-19,B5PM,,29.5845013738682,28.9121067077511,0.870118360416317,NaN,NaN,NaN,NaN,60,
,E11,SYBR,GAPHD,Unkn-19,B5PM,,29.2224540528599,28.9121067077511,0.870118360416317,NaN,NaN,NaN,NaN,60,
,E12,SYBR,GAPHD,Unkn-19,B5PM,,27.9293646965252,28.9121067077511,0.870118360416317,NaN,NaN,NaN,NaN,60,
,F01,SYBR,GAPHD,Unkn-20,B2PM,,27.6165275880727,27.1788188073637,0.41655212642654,NaN,NaN,NaN,NaN,60,
,F02,SYBR,GAPHD,NTC-01,,,39.1549057863158,39.1549057863158,0,NaN,NaN,NaN,0,60,
,F03,SYBR,GAPHD,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
,F04,SYBR,GAPHD,NTC-01,,,NaN,0,0,NaN,NaN,0,0,60,
