,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,Cg_GAPDH_205_F-,Unkn-01,D2PC,,25.2351016978415,25.0530076529631,0.162543894854203,NaN,NaN,NaN,NaN,60,
,A02,SYBR,Cg_GAPDH_205_F-,Unkn-01,D2PC,,25.001353991249,25.0530076529631,0.162543894854203,NaN,NaN,NaN,NaN,60,
,A03,SYBR,Cg_GAPDH_205_F-,Unkn-01,D2PC,,24.9225672697987,25.0530076529631,0.162543894854203,NaN,NaN,NaN,NaN,60,
,A04,SYBR,Cg_GAPDH_205_F-,Unkn-02,D3PC,,24.1731029859976,24.1268694993157,0.143412609877661,NaN,NaN,NaN,NaN,60,
,A05,SYBR,Cg_GAPDH_205_F-,Unkn-02,D3PC,,23.9660428245833,24.1268694993157,0.143412609877661,NaN,NaN,NaN,NaN,60,
,A06,SYBR,Cg_GAPDH_205_F-,Unkn-02,D3PC,,24.2414626873662,24.1268694993157,0.143412609877661,NaN,NaN,NaN,NaN,60,
,A07,SYBR,Cg_GAPDH_205_F-,Unkn-03,D4PC,,24.7633279359644,24.6417153529346,0.139836322539508,NaN,NaN,NaN,NaN,60,
,A08,SYBR,Cg_GAPDH_205_F-,Unkn-03,D4PC,,24.4889200303454,24.6417153529346,0.139836322539508,NaN,NaN,NaN,NaN,60,
,A09,SYBR,Cg_GAPDH_205_F-,Unkn-03,D4PC,,24.6728980924941,24.6417153529346,0.139836322539508,NaN,NaN,NaN,NaN,60,
,A10,SYBR,Cg_GAPDH_205_F-,Unkn-04,D5PC,,24.5957435118503,24.4380262635779,0.195356920604254,NaN,NaN,NaN,NaN,60,
,A11,SYBR,Cg_GAPDH_205_F-,Unkn-04,D5PC,,24.2194955999133,24.4380262635779,0.195356920604254,NaN,NaN,NaN,NaN,60,
,A12,SYBR,Cg_GAPDH_205_F-,Unkn-04,D5PC,,24.4988396789701,24.4380262635779,0.195356920604254,NaN,NaN,NaN,NaN,60,
,B01,SYBR,Cg_GAPDH_205_F-,Unkn-05,D1PM,,24.1784710669367,24.1485413804999,0.0353564135824753,NaN,NaN,NaN,NaN,60,
,B02,SYBR,Cg_GAPDH_205_F-,Unkn-05,D1PM,,24.1576230834735,24.1485413804999,0.0353564135824753,NaN,NaN,NaN,NaN,60,
,B03,SYBR,Cg_GAPDH_205_F-,Unkn-05,D1PM,,24.1095299910896,24.1485413804999,0.0353564135824753,NaN,NaN,NaN,NaN,60,
,B04,SYBR,Cg_GAPDH_205_F-,Unkn-06,D2PM,,24.3189278758852,24.3008445531032,0.0280021040056866,NaN,NaN,NaN,NaN,60,
,B05,SYBR,Cg_GAPDH_205_F-,Unkn-06,D2PM,,24.2685894708825,24.3008445531032,0.0280021040056866,NaN,NaN,NaN,NaN,60,
,B06,SYBR,Cg_GAPDH_205_F-,Unkn-06,D2PM,,24.3150163125419,24.3008445531032,0.0280021040056866,NaN,NaN,NaN,NaN,60,
,B07,SYBR,Cg_GAPDH_205_F-,Unkn-07,D3PM,,24.2087585286893,24.1478474994416,0.1018099197091,NaN,NaN,NaN,NaN,60,
,B08,SYBR,Cg_GAPDH_205_F-,Unkn-07,D3PM,,24.030313602666,24.1478474994416,0.1018099197091,NaN,NaN,NaN,NaN,60,
,B09,SYBR,Cg_GAPDH_205_F-,Unkn-07,D3PM,,24.2044703669694,24.1478474994416,0.1018099197091,NaN,NaN,NaN,NaN,60,
,B10,SYBR,Cg_GAPDH_205_F-,Unkn-08,D4PM,,24.4746058455933,24.2724716915675,0.181188404506061,NaN,NaN,NaN,NaN,60,
,B11,SYBR,Cg_GAPDH_205_F-,Unkn-08,D4PM,,24.2181547563691,24.2724716915675,0.181188404506061,NaN,NaN,NaN,NaN,60,
,B12,SYBR,Cg_GAPDH_205_F-,Unkn-08,D4PM,,24.1246544727402,24.2724716915675,0.181188404506061,NaN,NaN,NaN,NaN,60,
,C01,SYBR,Cg_GAPDH_205_F-,Unkn-09,D4PM,,24.087498583452,24.0242591982979,0.134300022026295,NaN,NaN,NaN,NaN,60,
